session,trial,staircase,letter,response,correct,alpha1,alpha2
2,21,3,F,F,True,0.1,0.12
2,22,2,F,F,True,0.1,0.12
2,22,3,L,F,False,0.1,0.12
2,23,2,K,F,False,0.1,0.13
2,23,3,A,A,True,0.11,0.13
2,24,2,A,A,True,0.11,0.13
2,24,3,F,F,True,0.11,0.13
2,25,2,L,H,False,0.11,0.13
2,25,3,F,H,False,0.12,0.13
3,1,2,A,A,True,0.12,0.13
3,1,3,A,A,True,0.12,0.13
3,2,2,S,S,True,0.12,0.13
3,2,3,D,D,True,0.11,0.13
3,3,2,F,F,True,0.11,0.13
3,3,3,K,K,True,0.11,0.13
3,4,2,D,D,True,0.11,0.12
3,4,3,G,G,True,0.1,0.12
3,5,2,J,J,True,0.1,0.12
3,5,3,K,K,True,0.1,0.12
3,6,2,L,H,False,0.1,0.12
3,6,3,F,G,False,0.11,0.12
3,7,2,H,S,False,0.11,0.13
3,7,3,L,F,False,0.12,0.13
3,8,2,D,D,True,0.12,0.14
3,8,3,K,K,True,0.12,0.14
3,9,2,S,S,True,0.12,0.14
3,9,3,H,H,True,0.11,0.14
3,10,2,A,A,True,0.11,0.14
3,10,3,K,K,True,0.11,0.14
3,11,2,J,J,True,0.11,0.13
3,11,3,J,J,True,0.1,0.13
3,12,2,J,J,True,0.1,0.13
3,12,3,D,D,True,0.1,0.13
3,13,2,K,K,True,0.1,0.13
3,13,3,D,D,True,0.09,0.13
3,14,2,D,D,True,0.09,0.12
3,14,3,L,J,False,0.09,0.12
3,15,2,D,J,False,0.09,0.13
3,15,3,L,F,False,0.1,0.13
3,16,2,D,D,True,0.1,0.14
3,16,3,J,J,True,0.1,0.14
3,17,2,K,K,True,0.1,0.14
3,17,3,D,D,True,0.09,0.14
3,18,2,H,H,True,0.09,0.14
3,18,3,L,D,False,0.09,0.14
3,19,2,A,A,True,0.09,0.15
3,19,3,K,K,True,0.08,0.15
3,20,2,J,J,True,0.08,0.15
3,20,3,L,L,True,0.08,0.15
3,21,2,S,S,True,0.08,0.15
3,21,3,L,L,True,0.07,0.15
3,22,2,J,H,False,0.07,0.14
3,22,3,S,S,True,0.08,0.14
3,23,2,S,S,True,0.08,0.14
3,23,3,A,A,True,0.08,0.14
3,24,2,J,H,False,0.08,0.14
3,24,3,F,F,True,0.09,0.14
3,25,2,K,K,True,0.09,0.13
3,25,3,D,D,True,0.09,0.13
4,1,2,S,S,True,0.09,0.13
4,1,3,A,A,True,0.09,0.13
4,2,2,L,H,False,0.09,0.13
4,2,3,H,H,True,0.1,0.13
4,3,2,G,G,True,0.1,0.13
4,3,3,F,F,True,0.1,0.13
4,4,2,G,G,True,0.1,0.12
4,4,3,A,A,True,0.09,0.12
4,5,2,D,D,True,0.09,0.12
4,5,3,K,K,True,0.09,0.12
4,6,2,G,G,True,0.09,0.12
4,6,3,D,F,False,0.08,0.12
4,7,2,A,A,True,0.08,0.13
4,7,3,L,D,False,0.08,0.13
4,8,2,A,A,True,0.08,0.14
4,8,3,H,H,True,0.07,0.14
4,9,2,L,F,False,0.07,0.14
4,9,3,A,A,True,0.08,0.14
4,10,2,K,K,True,0.08,0.14
4,10,3,S,S,True,0.08,0.14
4,11,2,K,J,False,0.08,0.13
4,11,3,L,J,False,0.09,0.13
4,12,2,A,A,True,0.09,0.14
4,12,3,K,K,True,0.09,0.14
4,13,2,A,A,True,0.09,0.14
4,13,3,H,K,False,0.08,0.14
4,14,2,G,J,False,0.08,0.15
4,14,3,L,H,False,0.09,0.15
4,15,2,F,F,True,0.09,0.16
4,15,3,A,A,True,0.09,0.16
4,16,2,D,D,True,0.09,0.16
4,16,3,S,S,True,0.08,0.16
4,17,2,K,H,False,0.08,0.16
4,17,3,K,K,True,0.09,0.16
4,18,2,H,H,True,0.09,0.15
4,18,3,D,D,True,0.09,0.15
4,19,2,L,H,False,0.09,0.15
4,19,3,H,H,True,0.1,0.15
4,20,2,G,G,True,0.1,0.15
4,20,3,L,H,False,0.1,0.15
4,21,2,L,K,False,0.1,0.16
4,21,3,F,F,True,0.11,0.16
4,22,2,K,K,True,0.11,0.16
4,22,3,G,G,True,0.11,0.16
4,23,2,G,G,True,0.11,0.16
4,23,3,G,G,True,0.1,0.16
4,24,2,J,J,True,0.1,0.15
4,24,3,S,S,True,0.1,0.15
4,25,2,F,F,True,0.1,0.15
4,25,3,D,D,True,0.09,0.15
5,1,2,A,A,True,0.09,0.15
5,1,3,D,D,True,0.09,0.15
5,2,2,F,F,True,0.09,0.15
5,2,3,H,H,True,0.08,0.15
5,3,2,K,K,True,0.08,0.15
5,3,3,H,H,True,0.08,0.15
5,4,2,S,H,False,0.08,0.14
5,4,3,H,H,True,0.09,0.14
5,5,2,D,K,False,0.09,0.14
5,5,3,A,A,True,0.1,0.14
5,6,2,J,J,True,0.1,0.14
5,6,3,G,G,True,0.1,0.14
5,7,2,G,G,True,0.1,0.13
5,7,3,J,J,True,0.09,0.13
5,8,2,G,G,True,0.09,0.13
5,8,3,F,H,False,0.09,0.13
5,9,2,D,D,True,0.09,0.14
5,9,3,G,G,True,0.08,0.14
5,10,2,F,G,False,0.08,0.14
5,10,3,D,D,True,0.09,0.14
5,11,2,K,K,True,0.09,0.14
5,11,3,J,J,True,0.09,0.14
5,12,2,G,G,True,0.09,0.13
5,12,3,H,H,True,0.08,0.13
5,13,2,L,J,False,0.08,0.13
5,13,3,F,F,True,0.09,0.13
5,14,2,H,H,True,0.09,0.13
5,14,3,G,G,True,0.09,0.13
5,15,2,K,K,True,0.09,0.12
5,15,3,J,J,True,0.08,0.12
5,16,2,A,H,False,0.08,0.12
5,16,3,J,J,True,0.09,0.12
5,17,2,K,K,True,0.09,0.12
5,17,3,K,K,True,0.09,0.12
5,18,2,D,D,True,0.09,0.11
5,18,3,S,S,True,0.08,0.11
5,19,2,F,F,True,0.08,0.11
5,19,3,D,D,True,0.08,0.11
5,20,2,D,D,True,0.08,0.11
5,20,3,K,K,True,0.07,0.11
5,21,2,S,K,False,0.07,0.1
5,21,3,G,G,True,0.08,0.1
5,22,2,H,K,False,0.08,0.1
5,22,3,G,G,True,0.09,0.1
5,23,2,H,K,False,0.09,0.1
5,23,3,L,H,False,0.1,0.1
5,24,2,K,K,True,0.1,0.11
5,24,3,A,A,True,0.1,0.11
5,25,2,J,J,True,0.1,0.11
5,25,3,F,K,False,0.09,0.11
